858	139424.0	S
859	139468.0	S
860	139426.0	S
861	139464.0	S
862	139482.0	S
863	139424.0	S
864	139440.0	S
865	139418.0	S
866	139422.0	S
867	139476.0	S
868	139470.0	S
869	139466.0	S
870	139434.0	S
871	139468.0	S
872	139548.0	S
873	139440.0	S
874	139464.0	S
875	139484.0	S
876	139354.0	S
877	139458.0	S
878	139368.0	S
879	139376.0	S
880	139452.0	S
881	139504.0	S
882	139458.0	S
883	139484.0	S
884	139426.0	S
885	139526.0	S
886	139458.0	S
887	139426.0	S
888	139468.0	S
889	139430.0	S
890	139516.0	S
891	139506.0	S
892	139536.0	S
893	139396.0	S
894	139498.0	S
895	139500.0	S
896	139410.0	S
897	139442.0	S
898	139464.0	S
899	139460.0	S
900	139544.0	S
901	139428.0	S
902	139496.0	S
903	139444.0	S
904	139488.0	S
905	139470.0	S
906	139482.0	S
907	139506.0	S
908	139450.0	S
909	139560.0	S
910	139564.0	S
911	139422.0	S
912	139456.0	S
913	139440.0	S
914	139506.0	S
915	139474.0	S
916	139528.0	S
917	139432.0	S
918	139558.0	S
919	139532.0	S
920	139348.0	S
921	139428.0	S
922	139426.0	S
923	139464.0	S
924	139546.0	S
925	139496.0	S
926	139550.0	S
927	139448.0	S
928	139384.0	S
929	139474.0	S
930	139424.0	S
931	139586.0	S
932	139434.0	S
933	139432.0	S
934	139552.0	S
935	139506.0	S
936	139556.0	S
937	139444.0	S
938	139430.0	S
939	139482.0	S
940	139552.0	S
941	139402.0	S
942	139484.0	S
943	139486.0	S
944	139462.0	S
945	139458.0	S
946	139480.0	S
947	139490.0	S
948	139458.0	S
949	139518.0	S
950	139466.0	S
951	139538.0	S
952	139502.0	S
953	139484.0	S
954	139528.0	S
955	139476.0	S
956	139466.0	S
957	139466.0	S
958	139578.0	S
959	139622.0	S
960	139468.0	S
961	139506.0	S
962	139536.0	S
963	139434.0	S
964	139430.0	S
965	139454.0	S
966	139490.0	S
967	139466.0	S
968	139456.0	S
969	139558.0	S
970	139548.0	S
971	139484.0	S
972	139500.0	S
973	139520.0	S
974	139450.0	S
975	139516.0	S
976	139534.0	S
977	139526.0	S
978	139512.0	S
979	139432.0	S
980	139410.0	S
981	139534.0	S
982	139506.0	S
983	139572.0	S
984	139556.0	S
985	139500.0	S
986	139462.0	S
987	139422.0	S
